id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after
350300,78.5521356021954,97.73788333333334,47.164741666666664,77.97111378205128,91.38889583333334,67.32723750000001,78.76194903724746,97.73788333333334,47.164741666666664
350400,80.08222186533703,98.6657,53.30009583333333,78.00128862179488,96.11371250000002,57.70175416666666,80.8336699810606,98.6657,53.30009583333333
350500,77.17494168599258,98.13959999999999,47.936725,75.95481426282052,90.3243125,62.44092083333334,77.61554325547135,98.13959999999999,47.936725
350600,78.36980429035252,98.24005416666667,45.94415833333333,78.9263751602564,87.96974999999999,68.53997916666668,78.16882036510944,98.24005416666667,45.94415833333333
350700,79.82062686688312,97.87864583333334,52.01929583333334,80.71027243589744,97.14389166666665,61.348937500000005,79.49936596696128,97.87864583333334,52.01929583333334
350800,79.69593567563389,99.0519125,52.71526666666667,75.54786474358974,93.61019166666667,54.12405416666667,81.19385017887207,99.0519125,52.71526666666667
350900,80.0492444805195,98.33550833333334,46.21970833333333,80.59941442307692,93.97688750000002,63.17023333333335,79.85057200126263,98.33550833333334,46.21970833333333
360100,75.05378522727271,97.49921666666665,38.901720833333336,83.14859102564102,97.49921666666665,63.72778333333333,72.13066091119529,95.331775,38.901720833333336
360200,73.72442876468764,96.8499,36.94002083333333,82.2750296474359,96.8499,62.51263750000001,70.63671177925082,95.54605416666669,36.94002083333333
360300,78.63975364873217,97.67786666666665,42.274429166666664,84.80533253205128,97.67786666666665,65.10734583333333,76.41329460753366,95.45077499999998,42.274429166666664
360400,77.19507199675326,96.6266375,44.36471666666666,85.95491394230771,96.6266375,66.00514999999999,74.03179573863638,95.476475,44.36471666666666
360500,77.46474814084723,95.74693333333333,40.86015416666667,82.32185801282051,95.74693333333333,69.12349583333334,75.71079179819023,95.4993,40.86015416666667
360600,75.40015836038961,98.67720833333334,37.32085416666668,83.35407211538462,98.67720833333334,60.10560416666666,72.52791172664143,94.095325,37.32085416666668
360700,80.45275421691402,97.4303375,51.76815416666667,78.24675993589743,97.4303375,59.563970833333336,81.24936326283668,97.294325,51.76815416666667
360800,78.77245692254174,97.10340833333333,43.66618333333333,81.92871810897434,97.10340833333333,67.70665833333334,77.63269593855217,96.60376666666667,43.66618333333333
360900,77.52229605751391,96.17371666666668,44.28617083333333,84.06152996794873,96.17371666666668,68.93320833333333,75.16090603430133,96.05555416666668,44.28617083333333
361000,79.53189793985779,98.98313333333334,46.740024999999996,83.99272804487181,98.98313333333334,64.15822083333335,77.92104262415825,95.89247499999999,46.740024999999996
361100,75.87292057436612,95.93099166666666,42.56079583333333,83.05354439102562,95.93099166666666,63.59777083333332,73.27991752946126,93.95905416666669,42.56079583333333
370100,53.130139877087174,98.98543333333335,15.612695833333333,60.34906458333334,98.98543333333335,37.99247916666666,50.52330595538721,94.22110833333333,15.612695833333333
370200,59.298780461502794,93.74334583333335,18.165812499999994,62.86819503205128,92.83091250000001,42.46275833333333,58.00982519991582,93.74334583333335,18.165812499999994
370300,56.112861224489784,99.44501666666666,21.803329166666668,63.814031250000006,99.44501666666666,47.031029166666656,53.33188315972224,95.07278333333335,21.803329166666668
370400,60.73252983147804,95.96867499999998,24.811620833333336,67.76856875,95.96867499999998,39.59447083333333,58.19173799978958,93.81530416666665,24.811620833333336
370500,52.386624413651795,97.18676666666666,17.651059583333332,58.69914503205128,97.18676666666666,34.3659375,50.10710307922981,95.06010416666665,17.651059583333332
370600,60.211015731292505,92.57449999999999,22.07339166666667,66.1761798076923,92.57449999999999,43.09173333333333,58.0569287037037,90.8249125,22.07339166666667
